Date ,Open ,High ,Low ,Close ,Shares Traded ,Turnover (₹ Cr)
09-DEC-2021,15126.55,15141.0,15023.2,15126.6,3114038725.0,48712.33
10-DEC-2021,15103.65,15168.8,15069.8,15155.0,2436218232.0,47446.05
13-DEC-2021,15258.1,15280.0,15052.9,15064.25,2044804382.0,52978.35
14-DEC-2021,15005.5,15072.0,14947.95,15043.25,1809018566.0,49830.59
15-DEC-2021,15050.1,15075.7,14936.6,14953.1,1508050662.0,43695.75
16-DEC-2021,15072.95,15078.85,14891.6,14936.45,1656250900.0,44948.96
17-DEC-2021,14952.75,14966.1,14658.5,14673.15,1914338443.0,63562.24
20-DEC-2021,14523.5,14533.8,14128.15,14300.7,2107251611.0,55045.21
21-DEC-2021,14423.7,14584.95,14386.45,14461.4,1649593618.0,44478.42
22-DEC-2021,14542.7,14652.35,14522.55,14639.75,1386347290.0,40578.9
23-DEC-2021,14738.3,14779.3,14708.7,14751.45,1248384517.0,37049.97
24-DEC-2021,14813.9,14819.2,14605.05,14664.8,1376801961.0,34558.54
27-DEC-2021,14617.15,14745.55,14515.25,14727.6,1256619005.0,33826.13
28-DEC-2021,14809.5,14880.85,14805.3,14867.85,1185348855.0,35448.73
29-DEC-2021,14866.2,14922.35,14835.35,14863.4,1573250586.0,34493.89
30-DEC-2021,14856.1,14894.65,14815.0,14842.05,1794991791.0,46066.58
31-DEC-2021,14879.25,15022.35,14877.85,14996.2,1818214463.0,36729.15
03-JAN-2022,15030.5,15220.05,15028.55,15204.6,1711743989.0,39006.14
04-JAN-2022,15260.9,15333.6,15168.15,15318.75,1992560514.0,45907.56
05-JAN-2022,15329.75,15410.6,15264.85,15396.4,1880757237.0,52030.71
06-JAN-2022,15275.75,15315.5,15197.1,15290.1,1835765443.0,49115.53
07-JAN-2022,15333.45,15418.4,15255.45,15348.55,1831250781.0,50557.6
10-JAN-2022,15427.65,15504.0,15400.55,15495.55,1742165362.0,48504.71
11-JAN-2022,15497.5,15559.1,15462.05,15530.55,3859562035.0,53943.53
12-JAN-2022,15627.05,15678.7,15595.65,15667.9,2465729163.0,52965.13
13-JAN-2022,15710.3,15730.95,15629.45,15721.05,1886097035.0,57199.86
14-JAN-2022,15667.95,15754.45,15619.55,15730.4,1578334741.0,50858.15
17-JAN-2022,15731.35,15794.95,15718.25,15781.25,1676707252.0,51494.76
18-JAN-2022,15819.45,15834.2,15546.65,15573.1,1865876457.0,53124.18
19-JAN-2022,15580.4,15580.4,15403.2,15472.5,1809243947.0,57601.18
20-JAN-2022,15464.45,15486.15,15280.55,15361.1,1452364959.0,54475.27
21-JAN-2022,15252.9,15294.7,15069.05,15180.8,1624156698.0,58204.78
24-JAN-2022,15155.0,15165.4,14577.15,14712.05,2092790883.0,62768.43
25-JAN-2022,14577.55,14853.0,14410.9,14832.2,2059618896.0,64499.34
27-JAN-2022,14671.7,14735.75,14489.8,14679.7,2247371180.0,72167.81
28-JAN-2022,14773.05,14952.15,14701.6,14723.25,2108354405.0,62900.16
31-JAN-2022,14894.75,14975.8,14857.55,14921.45,1701833595.0,53886.98
01-FEB-2022,15073.15,15138.2,14850.3,15116.2,2290902168.0,62980.23
02-FEB-2022,15218.25,15304.6,15201.45,15293.35,1979267946.0,52109.16
03-FEB-2022,15289.15,15296.35,15101.0,15135.9,1718538295.0,49653.03
04-FEB-2022,15159.6,15188.4,15048.35,15085.45,1700283517.0,48664.68
07-FEB-2022,15065.05,15126.65,14796.2,14870.6,1777758185.0,50492.38
08-FEB-2022,14926.5,14955.25,14689.15,14857.05,1793708441.0,52368.72
09-FEB-2022,14942.75,15026.5,14925.05,15016.35,1413173419.0,44543.31
10-FEB-2022,15084.35,15134.1,14972.35,15112.2,1675851554.0,48672.97
11-FEB-2022,14988.95,14990.6,14862.05,14891.3,1399113736.0,47828.54
14-FEB-2022,14606.55,14638.65,14370.7,14400.4,1733846850.0,52734.06
15-FEB-2022,14469.0,14822.75,14348.4,14805.55,1813119349.0,52618.37
16-FEB-2022,14876.65,14935.6,14756.5,14789.9,1468717194.0,44891.86
17-FEB-2022,14857.1,14895.65,14725.05,14772.05,1173686803.0,39296.63
18-FEB-2022,14711.3,14815.0,14692.65,14710.7,1107629373.0,33912.69
21-FEB-2022,14638.35,14733.1,14498.2,14597.1,1685206945.0,41360.43
22-FEB-2022,14269.45,14527.2,14267.6,14489.05,1789782510.0,50396.16
23-FEB-2022,14581.05,14629.05,14482.3,14506.95,1359046090.0,38951.88
24-FEB-2022,14055.85,14180.85,13747.45,13775.7,2896660329.0,75653.9
25-FEB-2022,14018.1,14247.05,14007.7,14187.4,2082555257.0,54706.24
28-FEB-2022,14047.75,14320.95,13928.8,14307.95,2039609404.0,62504.81
02-MAR-2022,14161.7,14265.5,14104.75,14199.8,1960825495.0,66290.37
03-MAR-2022,14327.7,14364.6,14094.3,14135.95,1981292495.0,59287.17
04-MAR-2022,14020.2,14075.0,13828.45,13893.15,2163358448.0,63248.32
07-MAR-2022,13594.75,13637.5,13438.3,13564.25,2132125281.0,65001.68
08-MAR-2022,13504.75,13720.1,13423.55,13706.75,1986681475.0,66754.87
09-MAR-2022,13786.4,14037.65,13721.95,13979.6,1863587266.0,62669.26
10-MAR-2022,14313.2,14316.8,14079.85,14189.0,1946810503.0,67367.68
11-MAR-2022,14145.5,14268.3,14098.7,14237.15,1529739344.0,52279.33
14-MAR-2022,14248.9,14389.35,14189.1,14374.6,1450414963.0,52485.63
15-MAR-2022,14408.75,14433.75,14130.9,14215.85,1766275769.0,60067.46
15-MAR-2022,14408.75,14433.75,14130.9,14215.85,1766275769.0,60067.46
16-MAR-2022,14392.55,14491.45,14369.5,14481.8,1284516904.0,46978.09
17-MAR-2022,14667.2,14756.55,14644.75,14721.7,2600172827.0,76084.9
21-MAR-2022,14773.05,14789.85,14590.7,14602.35,1498216639.0,50811.88
22-MAR-2022,14613.1,14738.15,14492.25,14724.05,1520859061.0,53604.32
23-MAR-2022,14806.6,14833.3,14660.45,14695.15,1679968615.0,53305.49
24-MAR-2022,14598.75,14744.7,14595.7,14699.35,1609080043.0,51907.08
25-MAR-2022,14763.9,14768.3,14590.45,14651.7,1396675558.0,48378.72
28-MAR-2022,14686.25,14694.85,14515.65,14675.85,1547370762.0,50067.99
29-MAR-2022,14744.05,14773.15,14689.6,14761.9,1722624126.0,48744.91
30-MAR-2022,14880.7,14924.75,14823.55,14896.9,2148589897.0,63379.17
31-MAR-2022,14925.55,14963.4,14871.0,14894.5,1815251648.0,57574.09
01-APR-2022,14890.1,15111.35,14882.6,15087.3,1854339950.0,50717.36
04-APR-2022,15192.8,15393.35,15184.7,15384.2,1956545495.0,68815.6
05-APR-2022,15433.05,15477.8,15360.2,15390.5,1870375947.0,64442.11
06-APR-2022,15318.15,15387.4,15293.85,15327.9,2840470400.0,64308.15
07-APR-2022,15292.35,15361.2,15185.7,15201.25,3302836546.0,68063.89
08-APR-2022,15271.35,15386.1,15202.5,15342.4,2385268764.0,60265.87
11-APR-2022,15337.5,15386.85,15294.3,15325.5,1750682873.0,52303.6
12-APR-2022,15281.85,15283.35,15078.45,15164.7,1771383713.0,58239.54
13-APR-2022,15239.65,15284.7,15126.65,15138.55,1388505488.0,45901.9
18-APR-2022,14942.6,14971.5,14821.25,14926.05,1668247374.0,60047.19
19-APR-2022,15012.75,15041.65,14617.05,14726.65,1855369225.0,67306.28
20-APR-2022,14807.15,14905.25,14747.95,14850.3,1463035590.0,52661.9
21-APR-2022,14946.3,15067.45,14929.15,15053.95,1436607750.0,52993.51
22-APR-2022,14948.1,15015.35,14875.8,14894.85,1486943550.0,53664.31
25-APR-2022,14758.6,14769.1,14623.1,14673.0,1525996866.0,48734.05
26-APR-2022,14818.8,14915.35,14785.85,14898.35,1357486732.0,48335.02
27-APR-2022,14797.35,14825.55,14678.95,14756.0,1542960449.0,51582.19
28-APR-2022,14886.5,14964.6,14765.85,14913.9,1613145949.0,54878.9
29-APR-2022,14991.45,15011.7,14743.35,14783.35,1609557502.0,57710.45
02-MAY-2022,14647.25,14751.05,14617.75,14736.3,1413251679.0,44482.85
04-MAY-2022,14771.45,14798.3,14343.6,14393.35,1629680302.0,52977.14
05-MAY-2022,14542.15,14606.05,14365.55,14395.5,1349654710.0,44646.86
06-MAY-2022,14159.1,14205.0,14073.45,14145.75,1526108456.0,52136.4
09-MAY-2022,14002.75,14088.3,13879.55,13991.75,1418991426.0,47160.84
10-MAY-2022,13953.95,14068.4,13823.35,13855.95,1345479766.0,46668.31
11-MAY-2022,13888.15,13949.1,13589.35,13771.8,1785910352.0,52297.48
12-MAY-2022,13656.95,13671.0,13389.75,13465.25,1827965124.0,50841.16
13-MAY-2022,13621.2,13738.55,13435.05,13471.5,1731094866.0,56887.33
16-MAY-2022,13540.25,13646.3,13434.45,13571.2,1504177884.0,42448.54
17-MAY-2022,13648.45,13944.7,13632.15,13926.05,1543622516.0,46608.4
18-MAY-2022,13989.35,14064.0,13896.6,13918.2,1588231425.0,50975.45
19-MAY-2022,13625.75,13680.65,13520.95,13550.9,1522617779.0,46743.19
20-MAY-2022,13755.05,13906.4,13733.55,13895.05,1395201103.0,45817.33
23-MAY-2022,13929.75,14005.5,13813.6,13835.8,1568671748.0,48946.48
24-MAY-2022,13858.05,13883.55,13709.4,13747.25,1571206265.0,44298.52
25-MAY-2022,13805.1,13821.4,13574.5,13587.75,1367445922.0,43959.11
26-MAY-2022,13651.55,13756.85,13445.25,13722.55,1681237805.0,53653.45
27-MAY-2022,13839.3,13885.05,13768.3,13873.15,1251551533.0,42132.19
30-MAY-2022,14022.6,14163.05,14009.65,14154.8,1395876254.0,44818.66
31-MAY-2022,14106.0,14215.45,14067.05,14119.6,2587496055.0,102893.26
01-JUN-2022,14132.1,14186.9,14009.05,14082.9,1370794669.0,44043.19
02-JUN-2022,14059.25,14179.3,14029.8,14167.95,1277988674.0,41032.64
03-JUN-2022,14280.35,14300.0,14064.9,14077.9,1205648026.0,45091.34
06-JUN-2022,14042.4,14081.2,13932.15,14054.1,1118638011.0,36351.46
07-JUN-2022,13978.65,13990.2,13883.75,13935.6,1115312622.0,36823.37
08-JUN-2022,13981.65,14020.45,13832.45,13886.9,1232230159.0,38330.14
09-JUN-2022,13816.7,13989.0,13790.0,13977.1,1114495573.0,35811.69
10-JUN-2022,13825.0,13860.05,13757.95,13781.75,1034024811.0,35630.6
13-JUN-2022,13521.2,13527.75,13356.2,13416.9,1306394989.0,39484.31
14-JUN-2022,13341.95,13506.5,13324.15,13388.3,1238442984.0,40017.93
15-JUN-2022,13412.2,13448.45,13366.75,13380.85,973850504.0,32009.11
16-JUN-2022,13508.7,13527.8,13064.05,13089.2,1385437449.0,42809.13
17-JUN-2022,13011.4,13111.95,12903.85,12994.75,1644760699.0,56532.85
20-JUN-2022,13026.15,13049.4,12855.55,12950.75,1553247536.0,40270.32
21-JUN-2022,13042.8,13275.5,13019.35,13241.9,1452889416.0,39382.15
22-JUN-2022,13176.1,13184.9,13028.35,13047.75,1284949775.0,35130.78
23-JUN-2022,13081.9,13231.9,13021.25,13178.8,1235063774.0,39101.74
24-JUN-2022,13269.2,13337.7,13247.95,13322.5,1194210708.0,36601.98
27-JUN-2022,13506.35,13510.8,13432.65,13444.55,1203390156.0,36695.16
28-JUN-2022,13389.85,13487.5,13330.75,13464.25,1242907282.0,36961.62
29-JUN-2022,13337.65,13462.05,13328.2,13417.85,1413712508.0,42587.18
30-JUN-2022,13410.8,13492.15,13352.4,13387.55,1296763256.0,44185.99
01-JUL-2022,13335.25,13422.45,13192.9,13394.45,1292755474.0,43262.76
04-JUL-2022,13378.4,13483.7,13337.2,13472.65,1090134381.0,35501.39
05-JUL-2022,13533.75,13628.45,13439.4,13461.85,1143490261.0,36881.9
06-JUL-2022,13472.8,13647.2,13443.35,13631.3,1162903383.0,42014.25
07-JUL-2022,13736.95,13777.75,13687.55,13765.6,1222896680.0,41345.89
08-JUL-2022,13873.75,13874.7,13770.9,13828.25,1090546667.0,37893.93
11-JUL-2022,13771.4,13905.95,13755.75,13886.85,1251741611.0,39858.66
12-JUL-2022,13823.6,13866.65,13757.3,13779.0,1229496938.0,35091.6
13-JUL-2022,13842.8,13861.3,13714.2,13726.95,1101134452.0,38311.91
14-JUL-2022,13771.2,13797.6,13617.15,13702.65,1079671317.0,38257.51
15-JUL-2022,13761.1,13804.05,13695.2,13790.2,1083221905.0,37897.06
18-JUL-2022,13883.8,13993.4,13877.6,13984.4,1171579610.0,39695.94
19-JUL-2022,13922.55,14067.75,13922.35,14051.65,1281842335.0,39715.35
20-JUL-2022,14220.2,14230.9,14140.0,14164.4,1356373232.0,45867.49
21-JUL-2022,14172.8,14288.6,14141.65,14271.8,1382327096.0,44704.27
22-JUL-2022,14325.05,14359.75,14265.25,14336.6,1246877998.0,42506.56
25-JUL-2022,14307.9,14335.1,14228.15,14279.5,1389197352.0,41015.7
26-JUL-2022,14284.7,14286.5,14122.55,14141.45,1492482903.0,42084.12
27-JUL-2022,14131.8,14272.2,14099.9,14262.55,1507711153.0,39359.87
28-JUL-2022,14365.05,14481.45,14330.3,14469.1,1742186254.0,52973.3
29-JUL-2022,14588.15,14677.75,14553.65,14665.65,1916576289.0,57040.56
01-AUG-2022,14741.4,14858.3,14666.2,14846.85,2120563196.0,52159.33
02-AUG-2022,14831.9,14906.0,14765.3,14876.6,3265345125.0,55682.65
03-AUG-2022,14880.65,14906.7,14750.75,14878.05,2403123575.0,51426.14
04-AUG-2022,14944.95,14974.7,14688.0,14892.45,2320098205.0,54830.17
05-AUG-2022,14933.2,14972.1,14874.25,14900.4,2153904409.0,52912.36
08-AUG-2022,14910.6,15009.9,14867.2,14993.35,1420711786.0,41443.51
10-AUG-2022,15033.3,15033.3,14919.2,14985.8,1671382607.0,48361.58
11-AUG-2022,15123.65,15130.05,15069.9,15095.15,1496590462.0,46706.84
12-AUG-2022,15102.8,15162.3,15060.75,15140.55,1736431366.0,49305.94
16-AUG-2022,15222.9,15287.45,15203.5,15280.5,1771080346.0,50806.13
17-AUG-2022,15325.35,15398.45,15306.55,15379.05,1881468758.0,52207.37
18-AUG-2022,15355.6,15415.25,15325.2,15404.6,1749038510.0,50071.08
19-AUG-2022,15426.2,15445.5,15205.55,15236.65,1925117182.0,57878.07
22-AUG-2022,15183.1,15186.15,14980.4,15001.75,1648241622.0,47112.76
23-AUG-2022,14887.0,15128.25,14879.9,15090.5,1844202013.0,48576.13
24-AUG-2022,15062.45,15152.45,15037.15,15140.4,1754769023.0,44296.33
25-AUG-2022,15208.85,15252.8,15075.1,15100.65,2157553941.0,47266.48
26-AUG-2022,15187.1,15242.65,15116.2,15147.55,1714471790.0,43929.16
29-AUG-2022,14797.8,15016.25,14793.95,14972.75,1543806646.0,44579.83
30-AUG-2022,15071.45,15338.8,15065.35,15325.05,1849362622.0,57012.18
01-SEP-2022,15142.7,15309.85,15141.45,15211.2,1887721217.0,55648.53
02-SEP-2022,15272.45,15305.0,15184.3,15201.6,1721101724.0,47830.73
05-SEP-2022,15221.75,15311.95,15217.35,15294.4,2063022326.0,41940.22
06-SEP-2022,15339.3,15386.75,15248.0,15313.05,2340271959.0,46093.22
07-SEP-2022,15222.25,15334.0,15199.4,15319.4,2329467161.0,54376.33
08-SEP-2022,15430.2,15448.75,15365.7,15440.7,1962089739.0,50817.9
09-SEP-2022,15547.55,15548.85,15426.4,15467.4,1883276625.0,50256.16
12-SEP-2022,15524.7,15600.15,15522.4,15577.4,1403829153.0,46186.67
13-SEP-2022,15667.35,15686.85,15635.15,15669.85,1799280675.0,52378.51
14-SEP-2022,15423.9,15688.1,15423.9,15630.7,2023793430.0,63649.39
15-SEP-2022,15686.0,15724.45,15543.9,15580.35,1805671642.0,57502.01
16-SEP-2022,15529.35,15542.0,15197.9,15243.95,2582890903.0,84141.95
19-SEP-2022,15264.25,15348.8,15135.15,15293.55,1592805437.0,51360.89
20-SEP-2022,15423.5,15557.3,15410.25,15470.35,1514536206.0,50291.97
21-SEP-2022,15449.25,15516.5,15320.05,15361.25,1633796422.0,48873.5
22-SEP-2022,15284.6,15386.75,15224.95,15335.3,1868222839.0,50354.87
23-SEP-2022,15324.3,15360.2,15032.75,15057.65,1723230144.0,49539.7
26-SEP-2022,14916.9,14932.5,14671.05,14725.7,1994235461.0,56231.49
27-SEP-2022,14805.85,14874.45,14652.3,14727.3,1676743917.0,48390.92
28-SEP-2022,14617.4,14768.25,14577.05,14620.6,1559120413.0,44088.11
29-SEP-2022,14748.2,14783.75,14569.1,14602.5,1813592799.0,58102.63
30-SEP-2022,14586.9,14881.3,14516.3,14829.35,1881198019.0,53260.21
03-OCT-2022,14837.1,14858.65,14585.8,14638.5,1665355078.0,46761.88
04-OCT-2022,14869.55,14975.6,14852.55,14965.8,1536625583.0,43538.29
06-OCT-2022,15063.55,15119.9,15042.2,15053.05,1649676252.0,49244.41
07-OCT-2022,15030.2,15055.65,14943.15,15036.7,1535855659.0,41886.07
10-OCT-2022,14857.0,14989.05,14818.5,14951.65,1420460846.0,38297.15
11-OCT-2022,14980.45,14982.75,14692.55,14721.9,1498799633.0,44289.25
12-OCT-2022,14761.45,14844.85,14676.55,14829.95,1418991409.0,39361.27
13-OCT-2022,14811.2,14832.35,14683.55,14730.3,1316039824.0,36590.43
14-OCT-2022,14979.15,14989.15,14803.7,14815.1,1270082006.0,38430.41
17-OCT-2022,14783.2,14920.7,14718.8,14906.15,1400728636.0,38806.64
18-OCT-2022,15009.1,15071.95,15007.25,15056.55,1737723416.0,44363.54
19-OCT-2022,15120.4,15153.05,15039.8,15068.6,1895840786.0,42236.66
20-OCT-2022,14998.45,15128.4,14979.6,15112.1,1946682857.0,42794.73
21-OCT-2022,15159.6,15181.9,15036.1,15081.1,1652010476.0,49023.16
24-OCT-2022,15225.45,15248.05,15179.15,15198.75,396649174.0,8510.37
25-OCT-2022,15251.75,15253.75,15143.45,15158.1,1717823983.0,44733.42
27-OCT-2022,15246.55,15273.3,15172.15,15244.25,1790193355.0,50629.83
28-OCT-2022,15265.45,15290.15,15191.6,15241.6,1488533655.0,42323.52
31-OCT-2022,15333.15,15433.05,15327.4,15424.0,1436076775.0,45150.45
01-NOV-2022,15507.95,15545.85,15460.7,15537.4,1756374202.0,51994.19
02-NOV-2022,15560.45,15561.1,15470.4,15497.55,1356369438.0,45387.78
03-NOV-2022,15407.8,15519.15,15401.3,15484.7,1533581319.0,42508.55
04-NOV-2022,15495.75,15542.15,15454.3,15530.85,1799754365.0,47682.93
07-NOV-2022,15610.95,15647.25,15505.75,15615.15,2098710460.0,54741.24
09-NOV-2022,15684.45,15686.35,15534.85,15567.25,2286514913.0,56768.38
10-NOV-2022,15490.25,15523.9,15384.35,15440.0,1696143940.0,47046.71
11-NOV-2022,15633.5,15662.05,15612.45,15649.1,2301538901.0,65405.72
14-NOV-2022,15672.5,15684.25,15627.75,15650.2,1975805848.0,51967.69
15-NOV-2022,15678.5,15708.9,15609.5,15693.9,1490601593.0,43328.34
16-NOV-2022,15696.55,15711.3,15607.25,15663.3,1895666450.0,48591.62
17-NOV-2022,15630.55,15661.1,15573.95,15597.25,1751072310.0,43854.1
18-NOV-2022,15634.3,15644.8,15472.35,15550.85,1740991153.0,43855.37
21-NOV-2022,15514.6,15523.15,15431.2,15453.8,1897045381.0,39062.97
22-NOV-2022,15472.65,15518.1,15437.3,15509.2,1889428183.0,41267.02
23-NOV-2022,15572.75,15572.9,15520.25,15538.15,1966564981.0,43505.26
24-NOV-2022,15588.45,15706.5,15567.75,15680.8,1938019518.0,44033.16
25-NOV-2022,15719.8,15743.1,15668.35,15727.25,2580923382.0,46425.53
28-NOV-2022,15683.75,15817.35,15642.8,15784.45,2407263794.0,48790.29
29-NOV-2022,15784.55,15859.35,15782.4,15812.45,2085343665.0,44182.45
30-NOV-2022,15827.45,15991.6,15820.55,15946.15,3148620915.0,87021.75
01-DEC-2022,16041.15,16041.65,15972.75,16003.95,2087260933.0,54763.64
02-DEC-2022,15977.5,15991.05,15909.6,15963.5,2231197217.0,51756.63
05-DEC-2022,15994.95,15999.8,15881.8,15967.2,2366550196.0,48301.66
06-DEC-2022,15904.1,15936.7,15881.6,15922.85,2311633800.0,43781.56
07-DEC-2022,15932.25,15953.25,15836.05,15862.0,2008438540.0,42524.76
08-DEC-2022,15881.8,15918.75,15860.3,15911.1,1967287299.0,44768.86
09-DEC-2022,15964.85,15967.3,15727.35,15812.75,3679343930.0,53340.85
12-DEC-2022,15759.65,15836.85,15687.95,15828.0,2791385743.0,42396.27
13-DEC-2022,15863.25,15913.8,15830.65,15904.5,3497303705.0,47167.84
14-DEC-2022,15958.15,15988.55,15946.3,15963.8,4415929519.0,49288.98
15-DEC-2022,15938.05,15968.2,15758.85,15783.8,3335428333.0,45875.91
16-DEC-2022,15710.9,15799.35,15625.25,15636.35,2877750101.0,57223.41
19-DEC-2022,15658.85,15764.0,15606.15,15755.2,2537045437.0,39786.77
20-DEC-2022,15704.05,15740.25,15580.8,15726.2,2326129868.0,39296.79
21-DEC-2022,15772.95,15812.05,15497.6,15527.55,3062020011.0,49497.11
22-DEC-2022,15599.55,15636.1,15369.6,15431.5,2756025508.0,45309.61
23-DEC-2022,15300.75,15349.35,15018.75,15046.0,2817098950.0,48222.81
26-DEC-2022,15060.85,15350.35,14985.4,15298.55,2912946876.0,39624.58
27-DEC-2022,15375.2,15433.65,15278.6,15418.35,2551296617.0,37155.47
28-DEC-2022,15390.55,15468.15,15363.65,15432.8,2369754511.0,37262.82
29-DEC-2022,15370.0,15517.45,15307.0,15485.2,2121593379.0,43553.07
30-DEC-2022,15557.75,15581.95,15425.65,15448.85,2177895200.0,37330.91
02-JAN-2023,15479.95,15536.35,15433.3,15523.65,2100336318.0,33418.04
03-JAN-2023,15515.75,15575.7,15500.75,15557.8,2077114272.0,36180.6
04-JAN-2023,15563.15,15574.5,15375.8,15393.0,2139053096.0,40254.1
05-JAN-2023,15446.5,15462.15,15286.4,15386.2,1756668308.0,43843.18
06-JAN-2023,15401.35,15419.4,15219.85,15272.0,1731462274.0,38143.17
09-JAN-2023,15360.4,15472.15,15353.35,15450.1,1622494542.0,38865.42
10-JAN-2023,15470.0,15472.45,15262.1,15325.25,1603159738.0,39176.65
11-JAN-2023,15342.75,15375.1,15257.0,15301.35,1618847634.0,39057.77
12-JAN-2023,15329.7,15347.2,15203.55,15279.6,1525410438.0,39927.57
13-JAN-2023,15295.9,15370.05,15215.0,15346.1,1654332600.0,41493.39
16-JAN-2023,15398.15,15421.25,15276.5,15305.45,1862743570.0,37956.77
17-JAN-2023,15328.85,15411.0,15291.6,15396.15,1662006794.0,38829.65
18-JAN-2023,15416.6,15479.65,15376.5,15466.35,1456707447.0,40195.87
19-JAN-2023,15427.15,15455.15,15387.25,15419.7,1397940591.0,36604.78
20-JAN-2023,15428.2,15443.45,15336.7,15347.9,1456578538.0,40724.65
23-JAN-2023,15411.5,15427.5,15364.25,15403.2,1746351498.0,37077.9
24-JAN-2023,15451.2,15459.3,15364.2,15388.55,1385162036.0,39883.46
25-JAN-2023,15364.4,15368.7,15146.4,15171.95,1796456426.0,44916.42
27-JAN-2023,15160.15,15165.4,14779.1,14874.75,2361981912.0,71139.44
30-JAN-2023,14807.5,14955.15,14675.05,14854.2,2176673692.0,65863.7
31-JAN-2023,14906.45,14962.95,14787.85,14935.5,2135709658.0,63727.77
01-FEB-2023,15054.8,15154.1,14622.65,14847.65,2638250569.0,74835.39
02-FEB-2023,14760.35,14887.45,14698.4,14839.4,2056905928.0,64139.7
03-FEB-2023,14904.1,14972.15,14746.45,14962.35,2022624131.0,58230.16
06-FEB-2023,14939.4,14954.3,14870.55,14934.15,2178288360.0,43661.23
07-FEB-2023,14950.15,14970.8,14845.95,14902.2,1680002570.0,48118.93
08-FEB-2023,14927.55,15046.7,14924.05,15028.3,1730153256.0,48124.92
09-FEB-2023,15036.85,15054.75,14956.9,15030.1,1569293387.0,45739.53
10-FEB-2023,14992.65,15031.1,14969.55,15015.85,1567464644.0,40692.9
13-FEB-2023,15011.35,15022.55,14875.85,14900.5,1389238443.0,41233.12
14-FEB-2023,14936.2,14988.0,14879.35,14968.9,1317351612.0,39912.76
15-FEB-2023,14939.0,15053.55,14923.25,15039.65,1261216093.0,40630.65
16-FEB-2023,15098.45,15135.35,15060.0,15083.75,1262808878.0,43769.1
17-FEB-2023,15036.25,15077.0,14966.3,15003.95,1183806448.0,36641.84
20-FEB-2023,15023.45,15036.45,14920.7,14938.65,1487039164.0,34966.37
21-FEB-2023,14982.0,14992.7,14894.15,14913.95,1362135509.0,35313.01
22-FEB-2023,14854.15,14861.05,14674.25,14701.9,1445331515.0,36990.62
23-FEB-2023,14715.2,14740.8,14599.1,14666.75,1738279069.0,41105.58
24-FEB-2023,14723.4,14741.95,14598.95,14630.45,1443460554.0,35586.7
27-FEB-2023,14600.9,14609.4,14465.7,14548.7,1359792443.0,36215.0
28-FEB-2023,14550.0,14584.45,14476.0,14518.75,2038552537.0,64098.28
01-MAR-2023,14557.0,14675.05,14550.1,14664.85,1609704691.0,39735.71
02-MAR-2023,14654.8,14668.4,14575.95,14587.25,1559920347.0,40737.52
03-MAR-2023,14686.25,14813.05,14676.05,14774.75,1831401257.0,45660.5
06-MAR-2023,14848.35,14942.05,14843.7,14881.0,1618596616.0,47459.89
08-MAR-2023,14843.1,14932.4,14791.25,14921.95,1383638204.0,44963.87
09-MAR-2023,14947.05,14952.85,14788.9,14803.95,1337603327.0,41438.99
10-MAR-2023,14695.05,14699.35,14593.4,14679.85,1254042243.0,38335.61
13-MAR-2023,14681.55,14752.85,14420.5,14454.45,1820012428.0,43378.59
14-MAR-2023,14462.0,14499.2,14306.8,14358.55,1541520782.0,47108.03
15-MAR-2023,14458.15,14494.35,14298.15,14320.3,1386568459.0,41631.2
15-MAR-2023,14458.15,14494.35,14298.15,14320.3,1386568459.0,41631.2
16-MAR-2023,14328.5,14387.65,14189.0,14330.35,2166814560.0,48027.18
17-MAR-2023,14436.25,14464.9,14327.75,14420.85,2335798763.0,60463.18
20-MAR-2023,14389.85,14393.6,14196.5,14317.1,1617972972.0,42305.3
21-MAR-2023,14379.05,14428.15,14339.95,14411.3,1329388698.0,40872.29
22-MAR-2023,14470.05,14497.15,14432.2,14460.0,1293203459.0,33640.63
23-MAR-2023,14422.95,14490.65,14388.3,14403.6,1162234148.0,37893.89
24-MAR-2023,14409.0,14434.1,14257.5,14279.0,1396048977.0,41274.87
27-MAR-2023,14306.6,14348.95,14238.9,14262.7,1481559192.0,38081.34
28-MAR-2023,14289.95,14300.2,14177.5,14211.8,1461524983.0,39550.8
29-MAR-2023,14218.6,14377.3,14218.6,14345.6,1955709926.0,52512.64
31-MAR-2023,14442.3,14577.15,14438.8,14557.85,1744273854.0,50435.82
03-APR-2023,14621.05,14621.05,14541.6,14601.95,1382486174.0,40241.64
05-APR-2023,14620.7,14718.9,14611.25,14709.4,1345237378.0,45397.63
06-APR-2023,14701.1,14786.0,14673.7,14759.2,1301693047.0,45127.78
10-APR-2023,14797.35,14833.45,14767.0,14790.55,1206322523.0,40434.75
11-APR-2023,14854.65,14893.6,14814.35,14867.25,1244492478.0,45157.23
12-APR-2023,14902.2,14949.9,14871.9,14941.55,1196592192.0,45447.49
13-APR-2023,14946.45,14965.7,14885.25,14954.25,1296251187.0,48291.38
17-APR-2023,14970.35,14970.35,14794.45,14904.3,1396018912.0,56502.52
18-APR-2023,14949.1,14949.1,14852.65,14897.0,1588353060.0,46292.52
19-APR-2023,14901.25,14905.6,14832.9,14856.9,1465719425.0,43266.42
20-APR-2023,14878.55,14905.8,14835.9,14861.75,1113300816.0,40102.76
21-APR-2023,14879.6,14888.65,14789.95,14847.1,1446493835.0,38260.75
